CODMES,ID,DEFAULT,DEUDA_RCC,ATRASO_12M,CLASIFSBS,VARPASIVO_6_12,FLUJO_TRANSACCIONAL
201811,2113916,0,494307.57,3,0,1.069640693,0.057844371
201810,2113916,0,710475.045,0,0,1.314556753,0.059094703
201801,2118750,0,1496119.785,8,0,0.947717186,0.05764943
201807,2118750,0,2453086.65,7,0,0.921862192,0.079334217
201806,2118750,0,2501964.3,10,0,1.060949352,0.078701288
201809,2118750,0,2548694.835,10,0,0.867259969,0.05432961
201808,2118750,0,2503797.885,8,0,0.864122685,0.063371878
201803,2118750,0,1896673.98,9,0,1.042240811,0.043036931
201802,2118750,0,1792929.36,7,0,1.014143897,0.041574076
201805,2118750,0,2208102.93,8,0,1.117964308,0.064709179
201804,2118750,0,2287779.75,7,0,1.077655191,0.061835128
201810,2118750,0,2530801.47,7,0,0.843721742,0.063108843
201811,2118750,0,2382541.605,8,0,0.802885613,0.057654586
201812,2118750,0,2333821.815,9,0,0.838508334,0.094593517
201804,2128728,0,537221.43,1,0,1.101278768,0.153136301
201805,2128728,0,585047.235,1,0,0.898123319,0.13876273
201802,2128728,0,537097.095,1,0,1.067265622,0.149250757
201803,2128728,0,455302.065,1,0,1.030253826,0.095591656
201808,2128728,0,455262.6,1,0,0.968786111,0.134463738
201809,2128728,0,387288.93,1,0,0.943844777,0.148393601
201806,2128728,0,560413.245,1,0,0.831736022,0.150579692
201807,2128728,0,455048.1,1,0,0.886308961,0.152392947
201801,2128728,0,584930.205,1,0,1.20687959,0.13061195
201812,2128728,0,416984.055,1,0,1.070930361,0.131326619
201811,2128728,0,420924.855,1,0,1.013441624,0.112667175
201810,2128728,0,372638.28,1,0,0.867173339,0.145103308
201801,2134668,0,940341.795,0,0,1.583792846,0.037315375
201807,2134668,0,776159.715,0,0,0.600596827,0.05114964
201806,2134668,0,792109.98,0,0,0.617198703,0.032649942
201803,2134668,0,810514.335,0,0,1.038304563,0.041676685
201805,2134668,0,854140.83,0,0,0.995202267,0.076237988
201804,2134668,0,847334.34,0,0,0.993099035,0.04223226
201810,2134668,0,720419.655,0,0,0.672521152,0.060647133
201812,2134668,0,684143.1,0,0,0.91387838,0.065836647
201804,2138050,0,99747.525,0,0,1.261146035,0.07769531
201805,2138050,0,123726.66,0,0,1.067208166,0.16296371
201803,2138050,0,106173.675,0,0,1.532043951,0.094382037
201802,2138050,0,36770.88,0,0,1.650664815,0.056231872
201806,2138050,0,14861.175,0,0,0.952057647,0.100747527
201809,2138050,0,0,0,0,1.029472684,0.146164684
201801,2138050,0,255552.975,0,0,1.630349738,0.137971813
201812,2138050,0,2537885.97,0,0,1.240979801,0.127405683
201810,2138050,0,2576130,0,0,1.188643429,0.113942264
201811,2138050,0,2552042.1,0,0,1.252380589,0.134446129
201801,2152002,0,897732.63,0,0,1.002253393,0.036967269
201809,2152002,0,771735.555,2,0,1.148819153,0.036843033
201808,2152002,0,779318.85,0,0,1.161851275,0.035298961
201806,2152002,0,1167113.775,0,0,1.29351663,0.035105602
201807,2152002,0,1110486.105,0,0,1.257091057,0.041955677
201802,2152002,0,995410.83,0,0,1.155988889,0.041009831
201803,2152002,0,1349420.01,3,0,1.223596875,0.042699878
201805,2152002,0,1297053.57,0,0,1.224999384,0.052647302
201804,2152002,0,1465817.55,0,0,1.237653139,0.063347861
201811,2152002,0,886460.43,0,0,1.197144062,0.039744781
201810,2152002,0,648495.69,0,0,1.127139095,0.033393772
201812,2152002,0,1156443.015,4,0,1.219932632,0.030896837
201804,2154216,0,2399132.085,0,0,1.106227474,0.055845177
201805,2154216,0,2297111.25,0,0,1.058815131,0.045403042
201803,2154216,0,2352619.77,4,0,1.085762496,0.082710596
201802,2154216,0,1982856.21,0,0,1.111090161,0.050887162
201807,2154216,0,3172965.21,7,0,0.918131047,0.061989367
201806,2154216,0,3325222.965,0,0,1.0535487,0.037144179
201808,2154216,0,3251290.29,5,0,1.047856029,0.069812094
201809,2154216,0,3341160.405,6,0,0.971387701,0.063539052
201801,2154216,0,2069652.66,2,0,1.150749564,0.079227919
201812,2154216,0,2392368.225,5,0,1.027430443,0.106054526
201810,2154216,0,3278376.735,7,0,1.011886383,0.105978974
201811,2154216,0,3032369.715,4,0,1.0004191,0.12964896
201801,2158484,0,17445344.79,0,1,0.774355803,0.02366203
201809,2158484,0,16348484.54,2,1,1.369337572,0.021125965
201808,2158484,0,16641052.1,0,1,1.462126662,0.021316699
201806,2158484,0,17254281.2,0,1,1.351559457,0.021586727
201807,2158484,0,17127801.59,0,1,1.499356335,0.022190759
201802,2158484,0,17453902.76,0,1,0.971036689,0.022872647
201803,2158484,0,17083358.99,11,1,1.039315057,0.021263671
201805,2158484,0,17002612.58,0,1,1.156463321,0.021292016
201804,2158484,0,17705162.27,0,1,1.024437599,0.022976877
201811,2158484,0,15964253.36,0,1,1.336693148,0.025731813
201810,2158484,0,16076161.43,0,1,1.484803704,0.022633525
201812,2158484,0,16141624.34,0,1,1.161816069,0.022213855
201804,2159106,0,618100.05,0,0,0.985734052,0.048393118
201805,2159106,0,610674.72,0,0,1.00217875,0.033468506
201803,2159106,0,672446.355,0,0,0.960186818,0.035536732
201802,2159106,0,685742.775,0,0,1.027304031,0.039879465
201807,2159106,0,794785.695,0,0,1.029902175,0.054758673
201806,2159106,0,632201.55,0,0,1.01851756,0.046322226
201808,2159106,0,698235.765,0,0,1.022552898,0.050805368
201809,2159106,0,689087.175,0,0,1.089659672,0.042769499
201801,2159106,0,783943.485,0,0,1.001094121,0.038212545
201812,2159106,0,662856.285,0,0,1.102041264,0.040551386
201810,2159106,0,677091.105,0,0,1.069970434,0.040372196
201811,2159106,0,673570.41,0,0,1.078491884,0.042672584
201801,2161428,0,1245024.315,7,0,1.166884088,0.100977748
201809,2161428,0,1610817.135,0,0,1.029946746,0.120946531
201808,2161428,0,1815028.515,5,0,0.909743272,0.13312073
201806,2161428,0,1902232.77,9,0,0.89689491,0.091111649
201807,2161428,0,1782268.395,7,0,0.910177883,0.099498866
201802,2161428,0,1373890.065,0,0,1.130718511,0.098256136
201803,2161428,0,1769210.805,0,0,1.040213976,0.124135228
201805,2161428,0,2383162.665,7,0,1.039211969,0.098983951
201804,2161428,0,2530805.91,5,0,1.01081237,0.106067907
201811,2161428,0,1823470.755,5,0,1.0711435,0.116924764
201810,2161428,0,1837529.985,7,0,1.067275156,0.126091195
201812,2161428,0,3685546.365,0,0,1.175854151,0.119857748
201804,2161450,0,18688.08,0,0,1.138772829,0.618318703
201805,2161450,0,10269.345,0,0,1.542374408,0.155210607
201803,2161450,0,27819.015,0,0,0.607192901,0.117266286
201802,2161450,0,39610.26,0,0,0.295652404,0.134681415
201807,2161450,0,8673.66,0,0,1.893276319,0.208796676
201806,2161450,0,13080.015,0,0,1.734471308,0.199262483
201808,2161450,0,3893.115,0,0,1.47842373,0.331113054
201809,2161450,0,3237.435,0,0,1.174010035,0.076090828
201801,2161450,0,43346.13,0,1,0.06839511,0.04776509
201812,2161450,0,5232.015,0,0,0.783445885,0.275096712
201810,2161450,0,4605.51,0,0,0.901733859,0.262981517
201811,2161450,0,3669.12,0,0,0.861943282,0.152070897
201801,2162344,0,3144398.46,6,0,0.064274281,0.092270488
201809,2162344,0,3072018.255,0,0,0.330044956,0.086270966
201808,2162344,0,3224361.45,0,0,0.427141288,0.137806797
201806,2162344,0,3073998.96,0,0,0.105337282,0.117877892
201807,2162344,0,3147923.22,0,0,0.253225,0.122048419
201802,2162344,0,3104079.9,6,0,0.043269657,0.073554866
201803,2162344,0,3035993.775,7,0,0.036123075,0.087432356
201805,2162344,0,3048766.605,0,0,0.096303331,0.107280626
201804,2162344,0,3076258.845,0,0,0.068156718,0.113574484
201811,2162344,0,2958117.555,0,0,0.311457525,0.119462562
201810,2162344,0,3078923.34,0,0,0.245414464,0.108223464
201812,2162344,0,3012055.44,0,0,0.457177274,0.102705814
201804,2165164,0,1316403.33,0,0,1.102721853,0.076287996
201805,2165164,0,1534786.185,0,0,1.069758397,0.024740361
201803,2165164,0,1107214.65,0,0,1.03773136,0.043722812
201802,2165164,0,1367666.25,0,0,1.034559407,0.061859015
201807,2165164,0,1152356.445,0,0,1.07867554,0.052970539
201806,2165164,0,1573172.88,0,0,1.046765053,0.052119635
201808,2165164,0,1476407.175,0,0,1.055212803,0.030779745
201809,2165164,0,1433185.455,0,0,1.073061534,0.065595971
201801,2165164,0,1466329.635,0,0,1.035398875,0.079374734
201812,2165164,0,1305546.315,0,0,1.243072742,0.303955574
201810,2165164,0,1496177.025,0,0,0.977379087,0.056280011
201811,2165164,0,1634348.955,0,0,1.006090603,0.030841837
201801,2169868,0,1263659.79,0,0,0.465293074,0.020101855
201809,2169868,0,1556719.305,0,0,0.467977704,0.02
201808,2169868,0,1609757.13,0,0,0.883398558,0.02
201806,2169868,0,1564958.205,0,0,1.633633693,0.02
201807,2169868,0,1512455.325,0,0,1.384087388,0.02
201802,2169868,0,704631.9,0,0,0.945851088,0.020251646
201803,2169868,0,1570611.99,0,0,1.382423669,0.02
201805,2169868,0,1392090.765,0,0,1.640446066,0.020180902
201804,2169868,0,1293849.075,0,0,1.540486194,0.02
201804,2215144,0,719473.5,5,0,0.584285086,0.123402614
201805,2215144,0,742999.17,0,0,0.742648303,0.099267726
201807,2215144,0,693979.68,6,0,1.075559611,0.149023951
201806,2215144,0,971186.145,2,0,0.905465497,0.162036716
201808,2215144,0,1734293.085,5,0,1.308834262,0.158931565
201809,2215144,0,2104494.75,10,0,1.221856978,0.177289695
201811,2215144,0,2810728.575,7,0,0.841403351,0.202361958
201810,2215144,0,2684566.08,8,0,1.044929343,0.203767539
201812,2215144,0,2505973.74,3,0,0.706519292,0.131395883
201809,2234070,0,1093577.43,0,0,0.918935374,0.053262338
201808,2234070,0,1104189.525,0,0,0.456481421,0.033683477
201806,2234070,0,825716.76,0,0,0.294129482,0.050784479
201807,2234070,0,1114889.73,0,0,0.32513072,0.051265535
201805,2234070,0,836088.24,0,0,0.246378821,0.038442593
201804,2234070,0,846386.79,0,0,0.261713857,0.052187393
201803,2234070,0,906013.635,0,0,0.215403226,0.022670591
201802,2234070,0,916869.795,0,1,0.268327747,0.026637786
201801,2234070,0,970633.335,29,0,0.363178463,0.036483719
201812,2234070,0,1156804.695,0,0,1.18357618,0.138071027
201810,2234070,0,1359994.875,0,0,0.990020595,0.044926164
201811,2234070,0,1072576.92,0,0,1.149571339,0.083638129
201803,2266956,0,10274830.73,8,0,1.109830684,0.04757414
201804,2266956,0,9769551.78,6,0,1.073727625,0.051241125
201805,2266956,0,10054673.09,5,0,0.927212391,0.049667552
201807,2266956,0,9666978.915,4,0,0.789986552,0.045669542
201806,2266956,0,10015281.66,7,0,0.925355018,0.047259569
201808,2266956,0,10156562.43,4,0,0.758836251,0.051182172
201809,2266956,0,10560998.79,6,0,0.774383647,0.053403929
201811,2266956,0,10081280.06,4,0,0.893866291,0.060272798
201810,2266956,0,10284616.44,3,0,0.800666308,0.056243424
201812,2266956,0,11819398.97,11,0,0.930352293,0.064599285
201809,2267312,0,1062098.37,0,0,1.009565433,0.116193828
201808,2267312,0,909022.86,0,0,1.155234177,0.06499229
201806,2267312,0,659904.375,0,0,1.404244119,0.063179051
201807,2267312,0,789394.71,0,0,1.257767924,0.119096705
201805,2267312,0,562010.88,0,0,1.249998897,0.082135381
201804,2267312,0,776008.695,0,0,1.195396408,0.143484766
201803,2267312,0,1210539.33,0,0,1.075438592,0.136249071
201802,2267312,0,1045290.18,0,0,0.892261554,0.145602075
201801,2267312,0,1269611.4,0,0,0.660405164,0.242776784
201812,2267312,0,746195.685,0,0,0.864811072,0.135904017
201810,2267312,0,835878.285,0,0,0.755853917,0.109563658
201811,2267312,0,611069.37,0,0,0.799662273,0.173893937
201801,2267406,0,1534775.88,0,0,1.202352851,0.095072254
201802,2267406,0,2135686.155,0,0,1.042628985,0.025447977
201803,2267406,0,1766440.38,0,0,1.074343849,0.02
201804,2267406,0,2948089.965,0,0,0.945195715,0.107789422
201805,2267406,0,3109469.595,0,0,1.075144572,0.400550817
201807,2267406,0,1954841.25,0,0,0.88634656,0.296879649
201806,2267406,0,2551036.41,0,0,0.819012615,0.273781136
201808,2267406,0,2237333.25,0,0,1.049542369,0.035079693
201809,2267406,0,1800877.665,0,0,1.148521889,0.263845966
201811,2267406,0,1198483.47,0,0,1.172969201,0.17976115
201810,2267406,0,1680941.25,0,0,1.263367855,0.08060436
201812,2267406,0,1198732.995,0,0,1.262174084,0.02
201809,2270042,0,6813585.615,3,0,1.206289088,0.042154766
201808,2270042,0,8998544.88,0,0,1.179775262,0.121385138
201806,2270042,0,7457943.615,0,0,0.992862927,0.038922102
201804,2270042,0,8112904.125,0,0,1.395901699,0.059168106
201803,2270042,0,8236827.72,0,0,1.388223117,0.060247184
201802,2270042,0,7315979.88,0,0,1.38253459,0.062239207
201801,2270042,0,6366616.59,0,0,1.369682139,0.055984179
201812,2270042,0,7141474.305,0,0,1.395020932,0.15134203
201810,2270042,0,7163663.34,4,0,1.196531095,0.105539948
201811,2270042,0,6126374.085,0,0,1.217846995,0.040731269
201801,2271832,0,6469895.1,0,0,1.009505632,0.02
201802,2271832,0,5249274.99,0,0,0.914309466,0.02
201803,2271832,0,5223365.76,0,0,0.868824536,0.02
201804,2271832,0,5185558.5,0,0,0.906467031,0.02
201805,2271832,0,5149642.245,0,0,0.970870968,0.02
201806,2271832,0,5117248.815,0,0,0.919159034,0.02
201807,2271832,0,5080064.94,0,0,0.861153813,0.02
201808,2271832,0,5041067.445,0,0,0.856842358,0.02
201809,2271832,0,5096488.905,0,0,0.840672765,0.02
201811,2271832,0,5022599.07,0,0,0.679475537,0.02
201810,2271832,0,5059646.1,0,0,0.771555808,0.02
201812,2271832,0,4986379.74,0,0,0.650266782,0.02
201809,2273404,0,758518.44,0,1,0.965928682,0.133316731
201808,2273404,0,768812.505,0,1,1.056469242,0.108193166
201807,2273404,0,781052.76,0,1,1.162752231,0.139077004
201806,2273404,0,793669.14,0,1,1.106458822,0.109500653
201805,2273404,0,801513.015,0,1,1.05376101,0.113232063
201804,2273404,0,816292.65,0,1,0.944521433,0.08351124
201803,2273404,0,837871.65,0,1,0.977618475,0.105812063
201802,2273404,0,848179.53,0,1,0.900537042,0.086256406
201801,2273404,0,813971.865,0,1,0.815168514,0.093570597
201812,2273404,0,729782.475,0,1,0.892558869,0.127807819
201810,2273404,0,746184.78,0,1,0.97423286,0.134575052
201811,2273404,0,739008.345,0,1,0.920297917,0.109466806
201801,2275950,0,6460307.76,0,0,1.105283317,0.056774091
201802,2275950,0,6927886.785,0,0,1.091826434,0.044722179
201803,2275950,0,8764102.89,0,0,1.160943769,0.048291133
201804,2275950,0,7894102.545,2,0,1.15368121,0.069323653
201805,2275950,0,8134354.89,0,0,1.15320969,0.086599277
201806,2275950,0,7977214.845,3,0,1.109256529,0.046737909
201807,2275950,0,7981010.19,0,0,1.129689347,0.066299285
201808,2275950,0,9119885.445,10,0,1.188254295,0.073647364
201809,2275950,0,9440620.8,1,0,1.119797646,0.044578224
201811,2275950,0,8687826.09,1,0,0.957818782,0.048968093
201810,2275950,0,9110025.66,1,0,1.078607635,0.060432876
201812,2275950,0,8591720.205,0,0,0.955573384,0.068060477
201809,2276150,0,1471204.215,0,1,0.462157926,0.096894261
201808,2276150,0,1559944.695,0,1,0.403990056,0.05342694
201807,2276150,0,1322858.52,33,1,0.353556548,0.031235533
201806,2276150,0,1325990.61,3,0,0.709810405,0.050427674
201805,2276150,0,1285088.355,2,0,0.984808353,0.036784066
201804,2276150,0,1220668.38,3,0,0.993678466,0.047242039
201803,2276150,0,1064039.415,1,0,1.049600346,0.03854252
201802,2276150,0,899298.555,4,0,1.20503891,0.030315817
201801,2276150,0,1063243.32,5,0,1.562291486,0.083946469
201812,2276150,0,1427004.36,1,1,0.460028971,0.08813627
201810,2276150,0,1330544.67,0,1,0.44982532,0.078093868
201811,2276150,0,1367339.715,3,1,0.348130626,0.070746461
201809,2276638,0,0,0,0,0.728391496,0.085562263
201811,2276638,0,419199.165,0,0,0.723668533,0.07421211
201810,2276638,0,411101.7,0,0,0.75901912,0.06970343
201812,2276638,0,410792.895,0,0,0.895508361,0.059571979
201809,2279006,0,30086086.46,0,0,1.172633302,0.036617801
201808,2279006,0,30625570.77,0,0,0.97944657,0.040819588
201806,2279006,0,32051139.3,0,0,0.838012614,0.05185288
201807,2279006,0,31391571.32,0,0,0.941084475,0.039271565
201803,2279006,0,28518920.3,0,0,0.797456561,0.049939937
201804,2279006,0,27727366.38,0,0,0.774701141,0.041859107
201805,2279006,0,27657697.5,0,0,0.744753627,0.041564024
201812,2279006,0,29526230.84,0,0,1.453993082,0.027662479
201810,2279006,0,29667859.62,0,0,1.434921039,0.028359561
201811,2279006,0,29968139.07,0,0,1.513128938,0.031449698
201805,2279108,0,1228669.05,0,0,1.11233976,0.121732054
201804,2279108,0,1035430.035,0,0,1.098969943,0.098123272
201803,2279108,0,1201920.765,0,0,1.137144055,0.088893565
201802,2279108,0,1226657.67,0,0,1.240928022,0.086587399
201807,2279108,0,1253084.295,0,0,1.022232108,0.104955014
201806,2279108,0,1126525.62,0,0,1.081005958,0.099513339
201808,2279108,0,1161293.49,0,0,0.957925831,0.111581476
201809,2279108,0,1168519.365,0,0,1.016249913,0.093504337
201801,2279108,0,1224963.315,0,0,1.241184338,0.093357755
201811,2279108,0,897689.115,0,0,0.972436181,0.094161862
201810,2279108,0,988724.34,0,0,1.02842494,0.103494412
201812,2279108,0,848363.565,0,0,1.023360286,0.09137045
201801,2284298,0,530658.72,0,0,1.065205536,0.032357259
201809,2284298,0,372397.365,0,0,0.989979485,0.04402825
201808,2284298,0,359474.865,0,0,0.961430718,0.042412641
201806,2284298,0,601510.875,0,0,0.979039716,0.039384455
201807,2284298,0,525342.945,0,0,0.946957794,0.039848675
201802,2284298,0,376761.18,0,0,1.061149871,0.04328836
201803,2284298,0,517467.3,0,0,1.041534562,0.033031551
201804,2284298,0,526797.195,0,0,1.012110848,0.043189727
201805,2284298,0,688009.77,0,0,1.000889452,0.052210602
201812,2284298,0,683537.34,0,0,0.991949024,0.04619064
201810,2284298,0,744697.47,0,0,1.004172581,0.058688347
201811,2284298,0,759507.45,0,0,0.998955656,0.053221657
201801,2297440,0,23638130.61,0,0,1.106305783,0.021735425
201805,2297440,0,22403924.75,1,0,0.727048289,0.036525669
201804,2297440,0,22100829.21,30,0,0.796433958,0.020375878
201803,2297440,0,23770671.41,0,0,0.990758226,0.02
201802,2297440,0,26173169.7,0,0,1.039047777,0.031508604
201807,2297440,0,20413280.31,0,0,0.910712061,0.061540578
201806,2297440,0,22052277.3,0,0,0.542343636,0.028152473
201808,2297440,0,22693437.03,3,0,1.142948638,0.04591084
201809,2297440,0,21580190.94,0,0,1.278060066,0.030123906
201811,2297440,0,20008716.83,0,0,1.459486729,0.023068575
201810,2297440,0,19268180.91,0,0,1.43877506,0.037923122
201812,2297440,0,19061088.6,0,0,1.547075905,0.033768865
201809,2299510,0,1991800.98,2,0,1.268032623,0.163083018
201808,2299510,0,2233672.68,1,0,1.269036716,0.144386415
201806,2299510,0,2040641.19,0,0,1.108460992,0.139706917
201807,2299510,0,1930636.365,0,0,1.242320404,0.18181903
201802,2299510,0,2638250.895,0,0,0.793859456,0.153949322
201803,2299510,0,2395940.28,0,0,0.83888482,0.181036499
201804,2299510,0,2317234.215,0,0,0.989819043,0.124375582
201805,2299510,0,2181369.465,0,0,1.113904869,0.143190432
201801,2299510,0,2834046.075,0,0,0.727655516,0.14219351
201812,2299510,0,2505864.345,0,0,1.208539637,0.138672849
201810,2299510,0,2583514.305,0,0,1.264492165,0.108483362
201811,2299510,0,2670362.16,0,0,1.172064165,0.110769064
201801,2320452,0,164825.895,0,0,1.013215926,0.097017151
201805,2320452,0,89768.985,6,0,1.260234573,0.099984471
201804,2320452,0,100593.69,2,0,1.244318605,0.104017595
201803,2320452,0,82311.42,7,0,1.215143278,0.09941769
201802,2320452,0,150000,0,0,1.200426167,0.095412119
201807,2320452,0,182799.69,5,0,0.945886159,0.101937281
201806,2320452,0,189504.09,9,0,1.285386665,0.092845481
201808,2320452,0,99523.44,5,0,0.85398741,0.106455032
201809,2320452,0,162498.3,8,0,0.767331109,0.098066554
201811,2320452,0,160590.12,6,0,0.724354959,0.110177425
201810,2320452,0,154327.5,2,0,0.698390911,0.100953707
201812,2320452,0,155470.425,0,0,0.738748815,0.104295221
201809,2329000,0,799526.265,0,0,0.831317667,0.071883547
201808,2329000,0,816816.21,0,0,0.9136016,0.085315661
201806,2329000,0,791430.03,0,0,1.118397767,0.077484006
201807,2329000,0,773081.16,0,0,1.025310772,0.080106494
201802,2329000,0,861660.15,0,0,1.14820286,0.070647853
201803,2329000,0,845270.73,0,0,1.174836215,0.125806704
201804,2329000,0,825801.045,0,0,1.224485099,0.082928316
201805,2329000,0,808683.15,0,0,1.177075066,0.128926846
201801,2329000,0,879817.71,0,0,1.073240172,0.153637124
201812,2329000,0,714940.215,0,0,0.769570087,0.065172357
201810,2329000,0,781226.82,0,0,0.792384342,0.09374972
201811,2329000,0,765791.22,0,0,0.791897205,0.103189116
201808,2329420,0,883783.5,0,0,0.896657836,0.062156533
201809,2329420,0,918194.655,0,0,0.965852848,0.061492375
201811,2329420,0,1068173.55,0,0,1.069857132,0.042976151
201810,2329420,0,1104169.095,0,0,1.019416351,0.044017467
201812,2329420,0,1116749.625,0,0,1.212775681,0.02706651
201809,2339336,0,2989301.865,0,0,1.074773142,0.188342303
201808,2339336,0,3167424.93,0,0,1.044436558,0.129564691
201807,2339336,0,3326482.035,1,0,0.999108305,0.085787049
201806,2339336,0,3486980.16,0,0,0.930022081,0.128923234
201805,2339336,0,2686954.14,0,0,0.834198285,0.074922376
201804,2339336,0,2866840.11,0,0,0.79095814,0.122115463
201803,2339336,0,3055720.59,0,0,0.777608961,0.121290135
201802,2339336,0,3170554.395,0,0,0.787915928,0.140964066
201801,2339336,0,2379280.485,0,0,0.816905584,0.101339506
201812,2339336,0,11415545.06,0,0,0.980053893,0.133021508
201810,2339336,0,3869520.255,0,0,1.07116491,0.074107099
201811,2339336,0,3698619.795,0,0,1.045619046,0.084644684
201801,2342074,0,2064751.77,0,0,1.712629016,0.044419547
201802,2342074,0,1958315.52,0,0,1.66657195,0.040630353
201803,2342074,0,2009084.91,0,0,1.60506187,0.034699728
201804,2342074,0,2038973.025,0,0,1.705030644,0.032472637
201805,2342074,0,1934342.4,0,0,1.399977533,0.032212398
201806,2342074,0,2105850.3,0,0,1.335286339,0.025982266
201807,2342074,0,2287647.33,0,0,1.423799271,0.050229174
201808,2342074,0,2360640.66,0,0,1.330243786,0.030312064
201809,2342074,0,2212243.11,0,0,1.503615306,0.050909302
201811,2342074,0,2155197,0,0,1.562679337,0.043191021
201810,2342074,0,1970718.765,0,0,1.508100156,0.055209944
201812,2342074,0,2029290.15,0,0,1.607716438,0.074646505
201809,2361106,0,1043156.4,0,0,1.600139759,0.091426064
201808,2361106,0,926041.575,0,0,1.550827473,0.100824793
201807,2361106,0,643856.04,0,0,1.46160918,0.06190041
201806,2361106,0,491940.825,0,0,1.321922232,0.111529761
201805,2361106,0,762043.26,0,1,1.182754825,0.048850592
201804,2361106,0,644438.985,0,1,1.102524998,0.164850227
201803,2361106,0,749430.225,4,1,1.051543803,0.091942073
201802,2361106,0,722331.375,1,1,0.925554824,0.081347159
201801,2361106,0,880124.085,2,1,0.815909245,0.057691265
201812,2361106,0,3844212.495,5,0,1.100933314,0.132352259
201810,2361106,0,3028812,0,0,1.40066379,0.108949148
201811,2361106,0,2793389.01,5,0,1.201353107,0.097000236
201801,2368560,0,1386510.615,0,0,0.929614043,0.057877351
201802,2368560,0,1155159.915,0,0,0.84225726,0.026520465
201803,2368560,0,1277893.77,0,0,0.840118144,0.032747075
201804,2368560,0,1245905.01,0,0,0.742762282,0.082021365
201807,2368560,0,1358365.56,0,0,0.718292529,0.064542687
201808,2368560,0,1587053.1,0,0,0.924280079,0.0795434
201809,2368560,0,1549865.1,0,0,1.074070009,0.065894715
201811,2368560,0,1583743.725,0,0,1.302029226,0.023019766
201810,2368560,0,1618289.79,0,0,1.23781379,0.10662679
201812,2368560,0,1620484.17,0,0,1.385811847,0.044707174
201809,2376346,0,1084619.34,0,0,1.006048454,0.065448856
201808,2376346,0,1130386.47,0,0,1.190431803,0.065427255
201807,2376346,0,1216897.005,0,0,1.500987383,0.056492174
201806,2376346,0,1227074.295,0,0,1.513621839,0.063753758
201804,2376346,0,1300122.15,0,0,1.515391111,0.047977058
201805,2376346,0,1261008.03,0,0,1.456094555,0.052339707
201803,2376346,0,1342434.555,0,0,1.483816321,0.06673302
201802,2376346,0,1373429.865,0,0,1.321063472,0.106452774
201812,2376346,0,914032.68,0,0,1.06738491,0.043292891
201810,2376346,0,1040421.465,0,0,1.031243394,0.066852681
201811,2376346,0,949173.96,0,0,1.074457262,0.084862961
201802,2383986,0,1833358.83,0,0,0.755695142,0.127833954
201803,2383986,0,1808148.18,0,0,0.87860116,0.159927014
201805,2383986,0,1708896.555,0,0,0.888517159,0.20744621
201804,2383986,0,1749557.265,0,0,1.003200254,0.17953494
201806,2383986,0,1672102.035,0,0,0.739777375,0.167965496
201807,2383986,0,1624049.985,0,0,0.940916851,0.157465101
201808,2383986,0,1837440.51,0,0,1.13452472,0.224675316
201809,2383986,0,1828266.525,0,0,1.115301908,0.190088282
201801,2383986,0,1878962.295,0,0,0.902381246,0.16689127
201811,2383986,0,1763224.575,0,0,1.160918044,0.177267448
201810,2383986,0,1782279.66,0,0,1.100393833,0.188146769
201812,2383986,0,1718894.19,0,0,1.317902531,0.150333345
201801,2384068,0,9108378.135,0,0,0.638057403,0.021336099
201809,2384068,1,6699910.32,0,0,0.864059467,0.023898949
201808,2384068,0,6941417.565,0,0,1.343041181,0.024642536
201807,2384068,0,7500922.695,0,0,1.341159241,0.024462547
201806,2384068,0,7574364.18,0,0,1.303335748,0.024065813
201804,2384068,0,8067062.505,0,0,1.121246173,0.021518085
201805,2384068,0,7664925.495,0,0,1.226448423,0.024455104
201803,2384068,0,8313363.975,0,0,1.064036028,0.040667878
201802,2384068,0,8557149.54,13,0,0.811162579,0.025005538
201812,2384068,1,6139556.76,0,0,0.570862057,0.022358932
201810,2384068,1,6625934.115,0,0,0.692347823,0.021808881
201811,2384068,1,6283736.655,0,0,0.651887026,0.02215209
201802,2403728,0,1467908.97,0,0,1.121756828,0.079242691
201803,2403728,0,1304486.295,0,0,1.252693955,0.084621206
201805,2403728,0,1549292.79,0,0,1.270842044,0.028691114
201804,2403728,0,1577730.27,0,0,1.252202043,0.051378443
201806,2403728,0,1174294.89,0,0,1.180146056,0.059441333
201807,2403728,0,1380147.03,0,0,1.170239054,0.056596113
201808,2403728,0,1220669.535,0,0,0.997190609,0.037592277
201809,2403728,0,1065246.87,0,0,0.832782756,0.037318652
201801,2403728,0,1719467.16,0,0,0.897566533,0.053464497
201811,2403728,0,1103194.485,2,0,0.676761015,0.03244744
201810,2403728,0,1158878.835,0,0,0.766508378,0.054750905
201812,2403728,0,1338211.935,0,0,0.50235643,0.033762427
201801,2422458,0,2649668.925,0,0,1.505510322,0.024114628
201809,2422458,0,2009968.725,0,0,0.961351767,0.024173725
201808,2422458,0,2226397.335,0,0,1.015069934,0.024490863
201807,2422458,0,2240279.49,0,0,0.971490434,0.024221631
201806,2422458,0,1989160.665,0,0,1.112801283,0.024495884
201804,2422458,0,2281535.475,0,0,1.180139304,0.024596759
201805,2422458,0,2118529.575,0,0,1.144179325,0.026056647
201803,2422458,0,2440466.88,0,0,1.309433229,0.025322051
201802,2422458,0,2482549.65,0,0,1.365838233,0.024630604
